pair_id,condition,condition_label,cue_type,variant,actual_person,candidate_person,is_correct,subject,prefix_text,full_text,target_form,candidate_form,candidate_text,candidate_type,candidate_n_tokens,candidate_tokens,candidate_token_ids,verb_start,verb_end,candidate_token_positions,candidate_read_positions,sentence_tokens,sentence_token_ids,notes
phase1_control_mixed_token_dinlenmek_2s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2s,2p,False,,Çok yoruldun. Bu yüzden ,Çok yoruldun. Bu yüzden dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Çok yoruldun. Bu yüzden dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dun | . |  Bu |  yüzden |  din | leniyor | sunuz,4886 | 15625 | 7945 | 14 | 517 | 2685 | 1527 | 6567 | 1711,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_2s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2s,3p,False,,Çok yoruldun. Bu yüzden ,Çok yoruldun. Bu yüzden dinleniyorsun.,dinleniyorsun,dinleniyorlar,Çok yoruldun. Bu yüzden dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,6,7,6 | 7,5 | 6,Çok |  yorul | dun | . |  Bu |  yüzden |  dinlen | iyorlar,4886 | 15625 | 7945 | 14 | 517 | 2685 | 10316 | 4880,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3s,1s,False,,Çok yoruldu. Bu yüzden ,Çok yoruldu. Bu yüzden dinleniyor.,dinleniyor,dinleniyorum,Çok yoruldu. Bu yüzden dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,6,7,6 | 7,5 | 6,Çok |  yor | uldu | . |  Bu |  yüzden |  dinlen | iyorum,4886 | 4512 | 4385 | 14 | 517 | 2685 | 10316 | 1066,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3s,2s,False,,Çok yoruldu. Bu yüzden ,Çok yoruldu. Bu yüzden dinleniyor.,dinleniyor,dinleniyorsun,Çok yoruldu. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yor | uldu | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 4512 | 4385 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3s,3s,True,,Çok yoruldu. Bu yüzden ,Çok yoruldu. Bu yüzden dinleniyor.,dinleniyor,dinleniyor,Çok yoruldu. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yor | uldu | . |  Bu |  yüzden |  din | leniyor,4886 | 4512 | 4385 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3s,1p,False,,Çok yoruldu. Bu yüzden ,Çok yoruldu. Bu yüzden dinleniyor.,dinleniyor,dinleniyoruz,Çok yoruldu. Bu yüzden dinleniyoruz,C_multi_split,2,dinlen | iyoruz,10316 | 1158,6,7,6 | 7,5 | 6,Çok |  yor | uldu | . |  Bu |  yüzden |  dinlen | iyoruz,4886 | 4512 | 4385 | 14 | 517 | 2685 | 10316 | 1158,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3s,2p,False,,Çok yoruldu. Bu yüzden ,Çok yoruldu. Bu yüzden dinleniyor.,dinleniyor,dinleniyorsunuz,Çok yoruldu. Bu yüzden dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yor | uldu | . |  Bu |  yüzden |  din | leniyor | sunuz,4886 | 4512 | 4385 | 14 | 517 | 2685 | 1527 | 6567 | 1711,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3s,3p,False,,Çok yoruldu. Bu yüzden ,Çok yoruldu. Bu yüzden dinleniyor.,dinleniyor,dinleniyorlar,Çok yoruldu. Bu yüzden dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,6,7,6 | 7,5 | 6,Çok |  yor | uldu | . |  Bu |  yüzden |  dinlen | iyorlar,4886 | 4512 | 4385 | 14 | 517 | 2685 | 10316 | 4880,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_1p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1p,1s,False,,Çok yorulduk. Bu yüzden ,Çok yorulduk. Bu yüzden dinleniyoruz.,dinleniyoruz,dinleniyorum,Çok yorulduk. Bu yüzden dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,6,7,6 | 7,5 | 6,Çok |  yorul | duk | . |  Bu |  yüzden |  dinlen | iyorum,4886 | 15625 | 1890 | 14 | 517 | 2685 | 10316 | 1066,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_1p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1p,2s,False,,Çok yorulduk. Bu yüzden ,Çok yorulduk. Bu yüzden dinleniyoruz.,dinleniyoruz,dinleniyorsun,Çok yorulduk. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | duk | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1890 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_1p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1p,3s,False,,Çok yorulduk. Bu yüzden ,Çok yorulduk. Bu yüzden dinleniyoruz.,dinleniyoruz,dinleniyor,Çok yorulduk. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | duk | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1890 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_1p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1p,1p,True,,Çok yorulduk. Bu yüzden ,Çok yorulduk. Bu yüzden dinleniyoruz.,dinleniyoruz,dinleniyoruz,Çok yorulduk. Bu yüzden dinleniyoruz,C_multi_split,2,dinlen | iyoruz,10316 | 1158,6,7,6 | 7,5 | 6,Çok |  yorul | duk | . |  Bu |  yüzden |  dinlen | iyoruz,4886 | 15625 | 1890 | 14 | 517 | 2685 | 10316 | 1158,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_1p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1p,2p,False,,Çok yorulduk. Bu yüzden ,Çok yorulduk. Bu yüzden dinleniyoruz.,dinleniyoruz,dinleniyorsunuz,Çok yorulduk. Bu yüzden dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | duk | . |  Bu |  yüzden |  din | leniyor | sunuz,4886 | 15625 | 1890 | 14 | 517 | 2685 | 1527 | 6567 | 1711,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_1p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1p,3p,False,,Çok yorulduk. Bu yüzden ,Çok yorulduk. Bu yüzden dinleniyoruz.,dinleniyoruz,dinleniyorlar,Çok yorulduk. Bu yüzden dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,6,7,6 | 7,5 | 6,Çok |  yorul | duk | . |  Bu |  yüzden |  dinlen | iyorlar,4886 | 15625 | 1890 | 14 | 517 | 2685 | 10316 | 4880,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_2p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2p,1s,False,,Çok yoruldunuz. Bu yüzden ,Çok yoruldunuz. Bu yüzden dinleniyorsunuz.,dinleniyorsunuz,dinleniyorum,Çok yoruldunuz. Bu yüzden dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,6,7,6 | 7,5 | 6,Çok |  yorul | dunuz | . |  Bu |  yüzden |  dinlen | iyorum,4886 | 15625 | 9956 | 14 | 517 | 2685 | 10316 | 1066,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_2p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2p,2s,False,,Çok yoruldunuz. Bu yüzden ,Çok yoruldunuz. Bu yüzden dinleniyorsunuz.,dinleniyorsunuz,dinleniyorsun,Çok yoruldunuz. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dunuz | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 9956 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_2p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2p,3s,False,,Çok yoruldunuz. Bu yüzden ,Çok yoruldunuz. Bu yüzden dinleniyorsunuz.,dinleniyorsunuz,dinleniyor,Çok yoruldunuz. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dunuz | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 9956 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_2p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2p,1p,False,,Çok yoruldunuz. Bu yüzden ,Çok yoruldunuz. Bu yüzden dinleniyorsunuz.,dinleniyorsunuz,dinleniyoruz,Çok yoruldunuz. Bu yüzden dinleniyoruz,C_multi_split,2,dinlen | iyoruz,10316 | 1158,6,7,6 | 7,5 | 6,Çok |  yorul | dunuz | . |  Bu |  yüzden |  dinlen | iyoruz,4886 | 15625 | 9956 | 14 | 517 | 2685 | 10316 | 1158,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_2p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2p,2p,True,,Çok yoruldunuz. Bu yüzden ,Çok yoruldunuz. Bu yüzden dinleniyorsunuz.,dinleniyorsunuz,dinleniyorsunuz,Çok yoruldunuz. Bu yüzden dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dunuz | . |  Bu |  yüzden |  din | leniyor | sunuz,4886 | 15625 | 9956 | 14 | 517 | 2685 | 1527 | 6567 | 1711,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_2p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,2p,3p,False,,Çok yoruldunuz. Bu yüzden ,Çok yoruldunuz. Bu yüzden dinleniyorsunuz.,dinleniyorsunuz,dinleniyorlar,Çok yoruldunuz. Bu yüzden dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,6,7,6 | 7,5 | 6,Çok |  yorul | dunuz | . |  Bu |  yüzden |  dinlen | iyorlar,4886 | 15625 | 9956 | 14 | 517 | 2685 | 10316 | 4880,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3p,1s,False,,Çok yoruldular. Bu yüzden ,Çok yoruldular. Bu yüzden dinleniyorlar.,dinleniyorlar,dinleniyorum,Çok yoruldular. Bu yüzden dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,7,8,7 | 8,6 | 7,Çok |  yor | uldu | lar | . |  Bu |  yüzden |  dinlen | iyorum,4886 | 4512 | 4385 | 277 | 14 | 517 | 2685 | 10316 | 1066,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3p,2s,False,,Çok yoruldular. Bu yüzden ,Çok yoruldular. Bu yüzden dinleniyorlar.,dinleniyorlar,dinleniyorsun,Çok yoruldular. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,7,9,7 | 8 | 9,6 | 7 | 8,Çok |  yor | uldu | lar | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 4512 | 4385 | 277 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3p,3s,False,,Çok yoruldular. Bu yüzden ,Çok yoruldular. Bu yüzden dinleniyorlar.,dinleniyorlar,dinleniyor,Çok yoruldular. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,7,8,7 | 8,6 | 7,Çok |  yor | uldu | lar | . |  Bu |  yüzden |  din | leniyor,4886 | 4512 | 4385 | 277 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3p,1p,False,,Çok yoruldular. Bu yüzden ,Çok yoruldular. Bu yüzden dinleniyorlar.,dinleniyorlar,dinleniyoruz,Çok yoruldular. Bu yüzden dinleniyoruz,C_multi_split,2,dinlen | iyoruz,10316 | 1158,7,8,7 | 8,6 | 7,Çok |  yor | uldu | lar | . |  Bu |  yüzden |  dinlen | iyoruz,4886 | 4512 | 4385 | 277 | 14 | 517 | 2685 | 10316 | 1158,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3p,2p,False,,Çok yoruldular. Bu yüzden ,Çok yoruldular. Bu yüzden dinleniyorlar.,dinleniyorlar,dinleniyorsunuz,Çok yoruldular. Bu yüzden dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,7,9,7 | 8 | 9,6 | 7 | 8,Çok |  yor | uldu | lar | . |  Bu |  yüzden |  din | leniyor | sunuz,4886 | 4512 | 4385 | 277 | 14 | 517 | 2685 | 1527 | 6567 | 1711,"Same causal discourse pattern, but mixed tokenization across candidate forms."
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,3p,3p,True,,Çok yoruldular. Bu yüzden ,Çok yoruldular. Bu yüzden dinleniyorlar.,dinleniyorlar,dinleniyorlar,Çok yoruldular. Bu yüzden dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,7,8,7 | 8,6 | 7,Çok |  yor | uldu | lar | . |  Bu |  yüzden |  dinlen | iyorlar,4886 | 4512 | 4385 | 277 | 14 | 517 | 2685 | 10316 | 4880,"Same causal discourse pattern, but mixed tokenization across candidate forms."
