pair_id,condition,condition_label,cue_type,variant,actual_person,candidate_person,is_correct,subject,prefix_text,full_text,target_form,candidate_form,candidate_text,candidate_type,candidate_n_tokens,candidate_tokens,candidate_token_ids,verb_start,verb_end,candidate_token_positions,candidate_read_positions,sentence_tokens,sentence_token_ids,notes,layer,sequence_log_prob_sum,sequence_log_prob_mean,sequence_logit_sum,sequence_logit_mean,token_log_probs,token_logits,token_vocab_ranks,first_token_id,first_token,first_token_vocab_rank,candidate_rank_sum,candidate_rank_mean,condition_case,condition_label_case,cue_type_case
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,0,-729.7622604370117,-364.88113021850586,17.2460355758667,8.62301778793335,-640.940308 | -88.821953,6.098827 | 11.147208,61 | 3,6215,gidiyor,61,5,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,1,-485.244038939476,-242.622019469738,18.13571071624756,9.06785535812378,-484.431091 | -0.812948,5.581106 | 12.554605,64 | 1,6215,gidiyor,64,2,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,2,-175.8636156320572,-87.9318078160286,15.683454513549805,7.841727256774902,-174.765900 | -1.097716,4.321323 | 11.362131,137 | 1,6215,gidiyor,137,2,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,3,-210.04569292068481,-105.02284646034241,14.542346000671387,7.271173000335693,-208.413925 | -1.631768,4.558183 | 9.984163,74 | 1,6215,gidiyor,74,2,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,4,-173.5525722503662,-86.7762861251831,14.90129804611206,7.45064902305603,-171.922562 | -1.630011,4.794657 | 10.106641,59 | 1,6215,gidiyor,59,2,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,5,-8.365239143371582,-4.182619571685791,13.762851238250732,6.881425619125366,-5.374413 | -2.990826,5.209463 | 8.553389,40 | 5,6215,gidiyor,40,3,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,6,-7.911638259887695,-3.9558191299438477,14.848119735717773,7.424059867858887,-5.721663 | -2.189976,5.067089 | 9.781031,44 | 3,6215,gidiyor,44,3,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,7,-6.612653493881226,-3.306326746940613,18.027246475219727,9.013623237609863,-5.715874 | -0.896780,5.337421 | 12.689825,44 | 1,6215,gidiyor,44,2,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,8,-5.951138019561768,-2.975569009780884,18.916956901550293,9.458478450775146,-4.832284 | -1.118854,6.251244 | 12.665713,18 | 1,6215,gidiyor,18,2,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,9,-4.227577984333038,-2.113788992166519,20.348819732666016,10.174409866333008,-3.274972 | -0.952606,8.382123 | 11.966697,6 | 1,6215,gidiyor,6,3,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,10,-5.2834084033966064,-2.6417042016983032,15.626579761505127,7.8132898807525635,-3.373324 | -1.910084,7.216596 | 8.409984,7 | 1,6215,gidiyor,7,4,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,2p,False,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorsunuz,Her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sunuz,3024 | 543 | 9735 | 6215 | 1711,No overt person cue before the target verb.,11,-5.011805057525635,-2.5059025287628174,17.895365715026855,8.947682857513428,-3.014892 | -1.996913,9.195781 | 8.699585,6 | 2,6215,gidiyor,6,5,1,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,0,-643.2281494140625,-643.2281494140625,3.8107528686523438,3.8107528686523438,-643.228149,3.810753,345,41311,gidiyorlar,345,3,5,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,1,-487.7298583984375,-487.7298583984375,2.2825300693511963,2.2825300693511963,-487.729858,2.282530,799,41311,gidiyorlar,799,4,4,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,2,-178.99072265625,-178.99072265625,0.09661167860031128,0.09661167860031128,-178.990723,0.096612,1810,41311,gidiyorlar,1810,6,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,3,-212.66159057617188,-212.66159057617188,0.31072798371315,0.31072798371315,-212.661591,0.310728,1283,41311,gidiyorlar,1283,6,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,4,-175.74440002441406,-175.74440002441406,0.9729120135307312,0.9729120135307312,-175.744400,0.972912,882,41311,gidiyorlar,882,6,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,5,-9.403136253356934,-9.403136253356934,1.1807398796081543,1.1807398796081543,-9.403136,1.180740,619,41311,gidiyorlar,619,6,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,6,-9.163752555847168,-9.163752555847168,1.6249995231628418,1.6249995231628418,-9.163753,1.625000,499,41311,gidiyorlar,499,5,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,7,-9.180747985839844,-9.180747985839844,1.8725475072860718,1.8725475072860718,-9.180748,1.872548,456,41311,gidiyorlar,456,6,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,8,-8.304781913757324,-8.304781913757324,2.778747081756592,2.778747081756592,-8.304782,2.778747,235,41311,gidiyorlar,235,6,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,9,-6.825556755065918,-6.825556755065918,4.831539630889893,4.831539630889893,-6.825557,4.831540,79,41311,gidiyorlar,79,6,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,10,-5.65329647064209,-5.65329647064209,4.936623573303223,4.936623573303223,-5.653296,4.936624,41,41311,gidiyorlar,41,5,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_ambiguous_prodrop_3p,ambiguous_prodrop,Ambiguous pro-drop,none,ambiguous_prodrop,3p,3p,True,,Her gün okula ,Her gün okula gidiyorlar.,gidiyorlar,gidiyorlar,Her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,3,3,3,2,Her |  gün |  okula |  gidiyorlar,3024 | 543 | 9735 | 41311,No overt person cue before the target verb.,11,-4.936613082885742,-4.936613082885742,7.274061679840088,7.274061679840088,-4.936613,7.274062,21,41311,gidiyorlar,21,4,6,ambiguous_prodrop,Ambiguous pro-drop,none
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,0,-869.7923984527588,-434.8961992263794,9.608407378196716,4.804203689098358,-859.908020 | -9.884378,1.245236 | 8.363172,1150 | 30,10316,dinlen,1150,1,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,1,-659.3824605941772,-329.6912302970886,12.619038105010986,6.309519052505493,-654.717590 | -4.664870,2.216120 | 10.402918,369 | 8,10316,dinlen,369,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,2,-631.0264668464661,-315.51323342323303,10.357233941555023,5.178616970777512,-627.404175 | -3.622292,0.073667 | 10.283566,1128 | 7,10316,dinlen,1128,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,3,-494.34210205078125,-247.17105102539062,10.345566749572754,5.172783374786377,-489.655029 | -4.687073,1.000432 | 9.345135,527 | 13,10316,dinlen,527,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,4,-466.49505376815796,-233.24752688407898,10.869229197502136,5.434614598751068,-460.694305 | -5.800748,1.491412 | 9.377817,345 | 21,10316,dinlen,345,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,5,-426.75739431381226,-213.37869715690613,11.592524766921997,5.7962623834609985,-421.594635 | -5.162759,1.555945 | 10.036580,324 | 16,10316,dinlen,324,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,6,-452.24381017684937,-226.12190508842468,11.455471277236938,5.727735638618469,-446.587860 | -5.655950,2.819243 | 8.636229,146 | 22,10316,dinlen,146,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,7,-295.41646671295166,-147.70823335647583,13.350252866744995,6.675126433372498,-290.260986 | -5.155480,3.923917 | 9.426336,77 | 14,10316,dinlen,77,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,8,-153.03936338424683,-76.51968169212341,15.989023685455322,7.994511842727661,-147.849686 | -5.189678,6.122203 | 9.866820,23 | 15,10316,dinlen,23,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,9,-72.32327556610107,-36.16163778305054,16.493688106536865,8.246844053268433,-68.154472 | -4.168803,5.180851 | 11.312838,24 | 9,10316,dinlen,24,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,10,-9.133684635162354,-4.566842317581177,13.713807582855225,6.856903791427612,-5.154675 | -3.979010,4.523679 | 9.190128,17 | 9,10316,dinlen,17,1,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,1s,True,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorum,Az önce geldim. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldim | . |  Biraz |  dinlen | iyorum,11374 | 961 | 12957 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,11,-8.895078182220459,-4.4475390911102295,15.65665054321289,7.828325271606445,-4.677968 | -4.217110,5.294230 | 10.362421,12 | 11,10316,dinlen,12,1,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,2s,False,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorsun,Az önce geldim. Biraz dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldim | . |  Biraz |  din | leniyor | sun,11374 | 961 | 12957 | 14 | 10447 | 1527 | 6567 | 833,Previous sentence has a finite predicate with matching person.,0,-1329.7862482070923,-443.26208273569745,20.937276422977448,6.979092140992482,-860.376221 | -11.467767 | -457.942261,0.777436 | 5.981024 | 14.178817,1550 | 59 | 3,1527,din,1550,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,2s,False,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorsun,Az önce geldim. Biraz dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldim | . |  Biraz |  din | leniyor | sun,11374 | 961 | 12957 | 14 | 10447 | 1527 | 6567 | 833,Previous sentence has a finite predicate with matching person.,1,-667.9987003803253,-222.66623346010843,19.68896222114563,6.562987407048543,-655.326965 | -10.568108 | -2.103627,1.606781 | 4.887797 | 13.194384,600 | 83 | 2,1527,din,600,6,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,2s,False,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorsun,Az önce geldim. Biraz dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldim | . |  Biraz |  din | leniyor | sun,11374 | 961 | 12957 | 14 | 10447 | 1527 | 6567 | 833,Previous sentence has a finite predicate with matching person.,2,-636.4283716082573,-212.14279053608576,18.293580770492554,6.0978602568308515,-625.928528 | -9.622638 | -0.877206,1.549014 | 3.751581 | 12.992986,457 | 137 | 1,1527,din,457,4,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,2s,False,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorsun,Az önce geldim. Biraz dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldim | . |  Biraz |  din | leniyor | sun,11374 | 961 | 12957 | 14 | 10447 | 1527 | 6567 | 833,Previous sentence has a finite predicate with matching person.,3,-498.47563576698303,-166.158545255661,18.27811110019684,6.092703700065613,-489.505066 | -7.048415 | -1.922155,1.150120 | 5.000986 | 12.127005,472 | 69 | 3,1527,din,472,5,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,1s,2s,False,,Az önce geldim. Biraz ,Az önce geldim. Biraz dinleniyorum.,dinleniyorum,dinleniyorsun,Az önce geldim. Biraz dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldim | . |  Biraz |  din | leniyor | sun,11374 | 961 | 12957 | 14 | 10447 | 1527 | 6567 | 833,Previous sentence has a finite predicate with matching person.,4,-469.58731031417847,-156.52910343805948,17.926520586013794,5.975506862004598,-461.219818 | -5.733179 | -2.634314,0.965831 | 6.188612 | 10.772078,514 | 36 | 5,1527,din,514,5,2,prior_predicate_person,Prior predicate person,finite_predicate
