pair_id,condition,condition_label,cue_type,variant,actual_person,candidate_person,is_correct,subject,prefix_text,full_text,target_form,candidate_form,candidate_text,candidate_type,candidate_n_tokens,candidate_tokens,candidate_token_ids,verb_start,verb_end,candidate_token_positions,candidate_read_positions,sentence_tokens,sentence_token_ids,notes,layer,sequence_log_prob_sum,sequence_log_prob_mean,sequence_logit_sum,sequence_logit_mean,token_log_probs,token_logits,token_vocab_ranks,first_token_id,first_token,first_token_vocab_rank,candidate_rank_sum,candidate_rank_mean,condition_case,condition_label_case,cue_type_case
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,1s,1s,True,,Çok acıktım. Bu yüzden kahvaltı ,Çok acıktım. Bu yüzden kahvaltı yapıyorum.,yapıyorum,yapıyorum,Çok acıktım. Bu yüzden kahvaltı yapıyorum,A_merged,1,yapıyorum,12367,7,7,7,6,Çok |  acık | tım | . |  Bu |  yüzden |  kahvaltı |  yapıyorum,4886 | 28047 | 1862 | 14 | 517 | 2685 | 9444 | 12367,All six target forms are expected to be single-token forms.,0,-15.61229419708252,-15.61229419708252,1.6177358627319336,1.6177358627319336,-15.612294,1.617736,1418,12367,yapıyorum,1418,3,3,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,3,-8.18497085571289,-8.18497085571289,2.7120091915130615,2.7120091915130615,-8.184971,2.712009,148,6983,yapıyoruz,148,2,2,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,4,-7.167437553405762,-7.167437553405762,3.4572227001190186,3.4572227001190186,-7.167438,3.457223,92,6983,yapıyoruz,92,1,1,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,5,-6.631593704223633,-6.631593704223633,4.181546211242676,4.181546211242676,-6.631594,4.181546,52,6983,yapıyoruz,52,1,1,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,6,-6.34366512298584,-6.34366512298584,4.52470064163208,4.52470064163208,-6.343665,4.524701,45,6983,yapıyoruz,45,1,1,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,7,-6.1522216796875,-6.1522216796875,4.750494480133057,4.750494480133057,-6.152222,4.750494,37,6983,yapıyoruz,37,1,1,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,8,-5.868474006652832,-5.868474006652832,5.040493011474609,5.040493011474609,-5.868474,5.040493,35,6983,yapıyoruz,35,1,1,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,9,-5.5806379318237305,-5.5806379318237305,4.974371433258057,4.974371433258057,-5.580638,4.974371,36,6983,yapıyoruz,36,1,1,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,10,-6.476712226867676,-6.476712226867676,3.3572568893432617,3.3572568893432617,-6.476712,3.357257,69,6983,yapıyoruz,69,1,1,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,1p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyoruz,Çok acıktın. Bu yüzden kahvaltı yapıyoruz,A_merged,1,yapıyoruz,6983,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyoruz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 6983,All six target forms are expected to be single-token forms.,11,-6.444119453430176,-6.444119453430176,3.436192750930786,3.436192750930786,-6.444119,3.436193,94,6983,yapıyoruz,94,2,2,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,0,-19.012388229370117,-19.012388229370117,-1.8998324871063232,-1.8998324871063232,-19.012388,-1.899832,8723,20675,yapıyorsunuz,8723,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,1,-15.43624496459961,-15.43624496459961,-2.0602810382843018,-2.0602810382843018,-15.436245,-2.060281,6182,20675,yapıyorsunuz,6182,6,6,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,2,-14.30500602722168,-14.30500602722168,-2.735400676727295,-2.735400676727295,-14.305006,-2.735401,5453,20675,yapıyorsunuz,5453,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,3,-14.629658699035645,-14.629658699035645,-3.7326784133911133,-3.7326784133911133,-14.629659,-3.732678,6338,20675,yapıyorsunuz,6338,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,4,-13.636683464050293,-13.636683464050293,-3.0120229721069336,-3.0120229721069336,-13.636683,-3.012023,4529,20675,yapıyorsunuz,4529,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,5,-12.636207580566406,-12.636207580566406,-1.8230671882629395,-1.8230671882629395,-12.636208,-1.823067,2369,20675,yapıyorsunuz,2369,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,6,-11.489042282104492,-11.489042282104492,-0.6206772923469543,-0.6206772923469543,-11.489042,-0.620677,1271,20675,yapıyorsunuz,1271,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,7,-11.016560554504395,-11.016560554504395,-0.11384499073028564,-0.11384499073028564,-11.016561,-0.113845,938,20675,yapıyorsunuz,938,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,8,-9.974540710449219,-9.974540710449219,0.9344266653060913,0.9344266653060913,-9.974541,0.934427,578,20675,yapıyorsunuz,578,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,9,-9.559221267700195,-9.559221267700195,0.9957879185676575,0.9957879185676575,-9.559221,0.995788,575,20675,yapıyorsunuz,575,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,10,-9.869922637939453,-9.869922637939453,-0.03595346212387085,-0.03595346212387085,-9.869923,-0.035953,939,20675,yapıyorsunuz,939,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,2p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorsunuz,Çok acıktın. Bu yüzden kahvaltı yapıyorsunuz,A_merged,1,yapıyorsunuz,20675,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorsunuz,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 20675,All six target forms are expected to be single-token forms.,11,-9.469034194946289,-9.469034194946289,0.41127756237983704,0.41127756237983704,-9.469034,0.411278,998,20675,yapıyorsunuz,998,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,0,-16.895519256591797,-16.895519256591797,0.21703726053237915,0.21703726053237915,-16.895519,0.217037,3096,13167,yapıyorlar,3096,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,1,-13.769729614257812,-13.769729614257812,-0.393765389919281,-0.393765389919281,-13.769730,-0.393765,2809,13167,yapıyorlar,2809,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,2,-12.147762298583984,-12.147762298583984,-0.5781583786010742,-0.5781583786010742,-12.147762,-0.578158,1885,13167,yapıyorlar,1885,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,3,-12.071239471435547,-12.071239471435547,-1.1742589473724365,-1.1742589473724365,-12.071239,-1.174259,1857,13167,yapıyorlar,1857,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,4,-11.931243896484375,-11.931243896484375,-1.3065831661224365,-1.3065831661224365,-11.931244,-1.306583,1961,13167,yapıyorlar,1961,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,5,-11.583303451538086,-11.583303451538086,-0.7701636552810669,-0.7701636552810669,-11.583303,-0.770164,1394,13167,yapıyorlar,1394,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,6,-10.92648696899414,-10.92648696899414,-0.05812162160873413,-0.05812162160873413,-10.926487,-0.058122,936,13167,yapıyorlar,936,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,7,-10.909299850463867,-10.909299850463867,-0.0065840184688568115,-0.0065840184688568115,-10.909300,-0.006584,873,13167,yapıyorlar,873,4,4,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,8,-10.12891674041748,-10.12891674041748,0.7800501585006714,0.7800501585006714,-10.128917,0.780050,627,13167,yapıyorlar,627,5,5,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,9,-10.192276000976562,-10.192276000976562,0.36273324489593506,0.36273324489593506,-10.192276,0.362733,847,13167,yapıyorlar,847,6,6,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,10,-10.41749382019043,-10.41749382019043,-0.583524227142334,-0.583524227142334,-10.417494,-0.583524,1337,13167,yapıyorlar,1337,6,6,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,2s,3p,False,,Çok acıktın. Bu yüzden kahvaltı ,Çok acıktın. Bu yüzden kahvaltı yapıyorsun.,yapıyorsun,yapıyorlar,Çok acıktın. Bu yüzden kahvaltı yapıyorlar,A_merged,1,yapıyorlar,13167,7,7,7,6,Çok |  acık | tın | . |  Bu |  yüzden |  kahvaltı |  yapıyorlar,4886 | 28047 | 2951 | 14 | 517 | 2685 | 9444 | 13167,All six target forms are expected to be single-token forms.,11,-10.220232009887695,-10.220232009887695,-0.33991989493370056,-0.33991989493370056,-10.220232,-0.339920,1683,13167,yapıyorlar,1683,6,6,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
